Using cpu device
---------------------------------
| rollout/           |          |
| train/                  |            |
|    approx_kl            | 0.02081171 |
|    clip_fraction        | 0.347      |
|    clip_range           | 0.15       |
|    entropy_loss         | -46        |
|    explained_variance   | 0.855      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.484     |
|    n_updates            | 4185       |
|    policy_gradient_loss | -0.0204    |
|    std                  | 3.94       |
|    value_loss           | 0.00983    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 744         |
|    ep_rew_mean          | 5.7e+03     |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 281         |
|    time_elapsed         | 12390       |
|    total_timesteps      | 18415616    |
| train/                  |             |
|    approx_kl            | 0.020131461 |
|    clip_fraction        | 0.343       |
|    clip_range           | 0.15        |
|    entropy_loss         | -46.2       |
|    explained_variance   | 0.851       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.485      |
|    n_updates            | 4200        |
|    policy_gradient_loss | -0.0198     |
|    std                  | 3.97        |
|    value_loss           | 0.0101      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 739         |
|    ep_rew_mean          | 5.66e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 282         |
|    time_elapsed         | 12434       |
|    total_timesteps      | 18481152    |
| train/                  |             |
|    approx_kl            | 0.019912291 |
|    clip_fraction        | 0.334       |
|    clip_range           | 0.15        |
|    entropy_loss         | -46.3       |
|    explained_variance   | 0.856       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.477      |
|    n_updates            | 4215        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 4.01        |
|    value_loss           | 0.00998     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 777         |
|    ep_rew_mean          | 5.98e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 283         |
|    time_elapsed         | 12479       |
|    total_timesteps      | 18546688    |
| train/                  |             |
|    approx_kl            | 0.020359572 |
|    clip_fraction        | 0.346       |
|    clip_range           | 0.15        |
|    entropy_loss         | -46.4       |
|    explained_variance   | 0.841       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.479      |
|    n_updates            | 4230        |
|    policy_gradient_loss | -0.0205     |
|    std                  | 4.04        |
|    value_loss           | 0.0112      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 766         |
|    ep_rew_mean          | 5.91e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 284         |
|    time_elapsed         | 12524       |
|    total_timesteps      | 18612224    |
| train/                  |             |
|    approx_kl            | 0.020146212 |
|    clip_fraction        | 0.342       |
|    clip_range           | 0.15        |
|    entropy_loss         | -46.5       |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.49       |
|    n_updates            | 4245        |
|    policy_gradient_loss | -0.019      |
|    std                  | 4.07        |
|    value_loss           | 0.00966     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 746         |
|    ep_rew_mean          | 5.74e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 285         |
|    time_elapsed         | 12567       |
|    total_timesteps      | 18677760    |
| train/                  |             |
|    approx_kl            | 0.020179745 |
|    clip_fraction        | 0.34        |
